14,2.0,0.0,4.0,7.0,2.0,4.0,3.0,9.0,3.0,6.0,7.0,13.0,27.0,26.0,28.0,22.0,36.0,41.0,41.0,38.0,37.0,16.0,13.0,16.0,9.0,3.0,0.0,3.0,2.0,3.0,4.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
11,0.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,10.0,13.0,9.0,15.0,15.0,12.0,21.0,7.0,9.0,5.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2.0,1.0,1.0,1.0,5.0,3.0,4.0,4.0,4.0,8.0,5.0,9.0,19.0,26.0,23.0,35.0,34.0,34.0,30.0,23.0,31.0,22.0,14.0,18.0,10.0,10.0,1.0,1.0,1.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,9.0,2.0,9.0,12.0,20.0,35.0,54.0,46.0,49.0,34.0,30.0,42.0,50.0,28.0,15.0,30.0,3.0,6.0,7.0,4.0,20.0,1.0,6.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,7.0,22.0,17.0,26.0,27.0,26.0,11.0,12.0,6.0,6.0,6.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,5.0,8.0,7.0,12.0,21.0,19.0,36.0,24.0,20.0,18.0,11.0,21.0,9.0,3.0,1.0,3.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
34,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,7.0,7.0,11.0,4.0,12.0,2.0,7.0,2.0,4.0,5.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,4.0,2.0,3.0,9.0,3.0,7.0,7.0,13.0,11.0,11.0,8.0,5.0,3.0,6.0,4.0,4.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,3.0,1.0,0.0,0.0,3.0,2.0,0.0,3.0,2.0,10.0,6.0,13.0,6.0,29.0,40.0,9.0,21.0,16.0,19.0,20.0,16.0,8.0,0.0,6.0,6.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,1.0,7.0,2.0,4.0,3.0,5.0,8.0,15.0,8.0,19.0,28.0,45.0,59.0,69.0,76.0,73.0,62.0,47.0,49.0,35.0,21.0,18.0,8.0,5.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,6.0,8.0,12.0,8.0,3.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
